,manuf_id,product_id,product_rev,tech,band,subband,sig_path,value,unit,pa_state,bw,pwr,vcc,icq
2284,535,510,200,NR5GSUB6,78,0,1,630000,channel,3,80,25,4500,26715
2285,535,510,200,NR5GSUB6,78,0,1,630000,channel,3,80,24,4300,26730
2286,535,510,200,NR5GSUB6,78,0,1,630000,channel,3,80,23,3800,24682
2287,535,510,200,NR5GSUB6,78,0,1,630000,channel,3,80,22,3600,22633
2288,535,510,200,NR5GSUB6,78,0,1,630000,channel,3,80,21,3400,22633
2289,535,510,200,NR5GSUB6,78,0,1,630000,channel,3,80,20,3200,22633
2290,535,510,200,NR5GSUB6,78,0,1,630000,channel,3,80,19,3000,22633
2291,535,510,200,NR5GSUB6,78,0,1,630000,channel,3,80,18,2800,20584
2292,535,510,200,NR5GSUB6,78,0,1,630000,channel,3,80,17,2900,20584
2293,535,510,200,NR5GSUB6,78,0,1,630000,channel,3,80,16,2700,20584
2294,535,510,200,NR5GSUB6,78,0,1,630000,channel,3,80,15,2500,20584
2295,535,510,200,NR5GSUB6,78,0,1,630000,channel,3,80,14,2300,20584
2296,535,510,200,NR5GSUB6,78,0,1,630000,channel,3,80,13,2100,20584
2297,535,510,200,NR5GSUB6,78,0,1,630000,channel,3,80,12,1900,20584
2298,535,510,200,NR5GSUB6,78,0,1,630000,channel,3,80,11,1900,20584
2299,535,510,200,NR5GSUB6,78,0,1,630000,channel,3,80,10,1900,20584
2300,535,510,200,NR5GSUB6,78,0,1,630000,channel,3,80,9,1900,20584
2301,535,510,200,NR5GSUB6,78,0,1,630000,channel,3,80,8,1900,20584
2302,535,510,200,NR5GSUB6,78,0,1,630000,channel,3,100,26,5000,26715
2303,535,510,200,NR5GSUB6,78,0,1,630000,channel,3,100,25,4500,26715
2304,535,510,200,NR5GSUB6,78,0,1,630000,channel,3,100,24,4300,26730
2305,535,510,200,NR5GSUB6,78,0,1,630000,channel,3,100,23,3800,24682
2306,535,510,200,NR5GSUB6,78,0,1,630000,channel,3,100,22,3600,22633
2307,535,510,200,NR5GSUB6,78,0,1,630000,channel,3,100,21,3400,22633
2308,535,510,200,NR5GSUB6,78,0,1,630000,channel,3,100,20,3200,22633
2309,535,510,200,NR5GSUB6,78,0,1,630000,channel,3,100,19,3000,22633
2310,535,510,200,NR5GSUB6,78,0,1,630000,channel,3,100,18,2800,20584
2311,535,510,200,NR5GSUB6,78,0,1,630000,channel,3,100,17,2900,20584
2312,535,510,200,NR5GSUB6,78,0,1,630000,channel,3,100,16,2700,20584
2313,535,510,200,NR5GSUB6,78,0,1,630000,channel,3,100,15,2500,20584
2314,535,510,200,NR5GSUB6,78,0,1,630000,channel,3,100,14,2300,20584
2315,535,510,200,NR5GSUB6,78,0,1,630000,channel,3,100,13,2100,20584
2316,535,510,200,NR5GSUB6,78,0,1,630000,channel,3,100,12,1900,20584
2317,535,510,200,NR5GSUB6,78,0,1,630000,channel,3,100,11,1900,20584
2318,535,510,200,NR5GSUB6,78,0,1,630000,channel,3,100,10,1900,20584
2319,535,510,200,NR5GSUB6,78,0,1,630000,channel,3,100,9,1900,20584
2320,535,510,200,NR5GSUB6,78,0,1,630000,channel,3,100,8,1900,20584
2321,535,510,200,NR5GSUB6,78,0,1,630000,channel,2,20,26,4500,26730
2322,535,510,200,NR5GSUB6,78,0,1,630000,channel,2,20,25,4500,26730
2323,535,510,200,NR5GSUB6,78,0,1,630000,channel,2,20,24,4300,26730
2324,535,510,200,NR5GSUB6,78,0,1,630000,channel,2,20,23,3800,24682
2325,535,510,200,NR5GSUB6,78,0,1,630000,channel,2,20,22,3600,22633
2326,535,510,200,NR5GSUB6,78,0,1,630000,channel,2,20,21,3400,22633
2327,535,510,200,NR5GSUB6,78,0,1,630000,channel,2,20,20,3200,22633
2328,535,510,200,NR5GSUB6,78,0,1,630000,channel,2,20,19,3000,22633
2329,535,510,200,NR5GSUB6,78,0,1,630000,channel,2,20,18,2800,20584
2330,535,510,200,NR5GSUB6,78,0,1,630000,channel,2,20,17,2900,20584
2331,535,510,200,NR5GSUB6,78,0,1,630000,channel,2,20,16,2700,20584
2332,535,510,200,NR5GSUB6,78,0,1,630000,channel,2,20,15,2500,20584
2333,535,510,200,NR5GSUB6,78,0,1,630000,channel,2,20,14,2300,20584
2334,535,510,200,NR5GSUB6,78,0,1,630000,channel,2,20,13,2100,20584
2335,535,510,200,NR5GSUB6,78,0,1,630000,channel,2,20,12,1900,20584
2336,535,510,200,NR5GSUB6,78,0,1,630000,channel,2,20,11,1900,20584
2337,535,510,200,NR5GSUB6,78,0,1,630000,channel,2,20,10,1900,20584
2338,535,510,200,NR5GSUB6,78,0,1,630000,channel,2,20,9,1900,20584
2339,535,510,200,NR5GSUB6,78,0,1,630000,channel,2,20,8,1900,20584
2340,535,510,200,NR5GSUB6,78,0,1,630000,channel,2,40,26,4500,26730
2341,535,510,200,NR5GSUB6,78,0,1,630000,channel,2,40,25,4500,26730
2342,535,510,200,NR5GSUB6,78,0,1,630000,channel,2,40,24,4300,26730
2343,535,510,200,NR5GSUB6,78,0,1,630000,channel,2,40,23,3800,24682
2344,535,510,200,NR5GSUB6,78,0,1,630000,channel,2,40,22,3600,22633
2345,535,510,200,NR5GSUB6,78,0,1,630000,channel,2,40,21,3400,22633
2346,535,510,200,NR5GSUB6,78,0,1,630000,channel,2,40,20,3200,22633
2347,535,510,200,NR5GSUB6,78,0,1,630000,channel,2,40,19,3000,22633
2348,535,510,200,NR5GSUB6,78,0,1,630000,channel,2,40,18,2800,20584
2349,535,510,200,NR5GSUB6,78,0,1,630000,channel,2,40,17,2900,20584
2350,535,510,200,NR5GSUB6,78,0,1,630000,channel,2,40,16,2700,20584
2351,535,510,200,NR5GSUB6,78,0,1,630000,channel,2,40,15,2500,20584
2352,535,510,200,NR5GSUB6,78,0,1,630000,channel,2,40,14,2300,20584
2353,535,510,200,NR5GSUB6,78,0,1,630000,channel,2,40,13,2100,20584
2354,535,510,200,NR5GSUB6,78,0,1,630000,channel,2,40,12,1900,20584
2355,535,510,200,NR5GSUB6,78,0,1,630000,channel,2,40,11,1900,20584
2356,535,510,200,NR5GSUB6,78,0,1,630000,channel,2,40,10,1900,20584
2357,535,510,200,NR5GSUB6,78,0,1,630000,channel,2,40,9,1900,20584
2358,535,510,200,NR5GSUB6,78,0,1,630000,channel,2,40,8,1900,20584
2359,535,510,200,NR5GSUB6,78,0,1,630000,channel,2,50,26,4500,26730
2360,535,510,200,NR5GSUB6,78,0,1,630000,channel,2,50,25,4500,26730
2361,535,510,200,NR5GSUB6,78,0,1,630000,channel,2,50,24,4300,26730
2362,535,510,200,NR5GSUB6,78,0,1,630000,channel,2,50,23,3800,24682
2363,535,510,200,NR5GSUB6,78,0,1,630000,channel,2,50,22,3600,22633
2364,535,510,200,NR5GSUB6,78,0,1,630000,channel,2,50,21,3400,22633
2365,535,510,200,NR5GSUB6,78,0,1,630000,channel,2,50,20,3200,22633
2366,535,510,200,NR5GSUB6,78,0,1,630000,channel,2,50,19,3000,22633
2367,535,510,200,NR5GSUB6,78,0,1,630000,channel,2,50,18,2800,20584
2368,535,510,200,NR5GSUB6,78,0,1,630000,channel,2,50,17,2900,20584
2369,535,510,200,NR5GSUB6,78,0,1,630000,channel,2,50,16,2700,20584
2370,535,510,200,NR5GSUB6,78,0,1,630000,channel,2,50,15,2500,20584
2371,535,510,200,NR5GSUB6,78,0,1,630000,channel,2,50,14,2300,20584
2372,535,510,200,NR5GSUB6,78,0,1,630000,channel,2,50,13,2100,20584
2373,535,510,200,NR5GSUB6,78,0,1,630000,channel,2,50,12,1900,20584
2374,535,510,200,NR5GSUB6,78,0,1,630000,channel,2,50,11,1900,20584
2375,535,510,200,NR5GSUB6,78,0,1,630000,channel,2,50,10,1900,20584
2376,535,510,200,NR5GSUB6,78,0,1,630000,channel,2,50,9,1900,20584
2377,535,510,200,NR5GSUB6,78,0,1,630000,channel,2,50,8,1900,20584
2378,535,510,200,NR5GSUB6,78,0,1,630000,channel,2,80,26,4500,26730
2379,535,510,200,NR5GSUB6,78,0,1,630000,channel,2,80,25,4500,26730
2380,535,510,200,NR5GSUB6,78,0,1,630000,channel,2,80,24,4300,26730
2381,535,510,200,NR5GSUB6,78,0,1,630000,channel,2,80,23,3800,24682
2382,535,510,200,NR5GSUB6,78,0,1,630000,channel,2,80,22,3600,22633
2383,535,510,200,NR5GSUB6,78,0,1,630000,channel,2,80,21,3400,22633
2384,535,510,200,NR5GSUB6,78,0,1,630000,channel,2,80,20,3200,22633
2385,535,510,200,NR5GSUB6,78,0,1,630000,channel,2,80,19,3000,22633
2386,535,510,200,NR5GSUB6,78,0,1,630000,channel,2,80,18,2800,20584
2387,535,510,200,NR5GSUB6,78,0,1,630000,channel,2,80,17,2900,20584
2388,535,510,200,NR5GSUB6,78,0,1,630000,channel,2,80,16,2700,20584
2389,535,510,200,NR5GSUB6,78,0,1,630000,channel,2,80,15,2500,20584
2390,535,510,200,NR5GSUB6,78,0,1,630000,channel,2,80,14,2300,20584
2391,535,510,200,NR5GSUB6,78,0,1,630000,channel,2,80,13,2100,20584
2392,535,510,200,NR5GSUB6,78,0,1,630000,channel,2,80,12,1900,20584
2393,535,510,200,NR5GSUB6,78,0,1,630000,channel,2,80,11,1900,20584
2394,535,510,200,NR5GSUB6,78,0,1,630000,channel,2,80,10,1900,20584
2395,535,510,200,NR5GSUB6,78,0,1,630000,channel,2,80,9,1900,20584
2396,535,510,200,NR5GSUB6,78,0,1,630000,channel,2,80,8,1900,20584
2397,535,510,200,NR5GSUB6,78,0,1,630000,channel,2,100,26,4500,26730
2398,535,510,200,NR5GSUB6,78,0,1,630000,channel,2,100,25,4500,26730
2399,535,510,200,NR5GSUB6,78,0,1,630000,channel,2,100,24,4300,26730
2400,535,510,200,NR5GSUB6,78,0,1,630000,channel,2,100,23,3800,24682
2401,535,510,200,NR5GSUB6,78,0,1,630000,channel,2,100,22,3600,22633
2402,535,510,200,NR5GSUB6,78,0,1,630000,channel,2,100,21,3400,22633
2403,535,510,200,NR5GSUB6,78,0,1,630000,channel,2,100,20,3200,22633
2404,535,510,200,NR5GSUB6,78,0,1,630000,channel,2,100,19,3000,22633
2405,535,510,200,NR5GSUB6,78,0,1,630000,channel,2,100,18,2800,20584
2406,535,510,200,NR5GSUB6,78,0,1,630000,channel,2,100,17,2900,20584
2407,535,510,200,NR5GSUB6,78,0,1,630000,channel,2,100,16,2700,20584
2408,535,510,200,NR5GSUB6,78,0,1,630000,channel,2,100,15,2500,20584
2409,535,510,200,NR5GSUB6,78,0,1,630000,channel,2,100,14,2300,20584
2410,535,510,200,NR5GSUB6,78,0,1,630000,channel,2,100,13,2100,20584
2411,535,510,200,NR5GSUB6,78,0,1,630000,channel,2,100,12,1900,20584
2412,535,510,200,NR5GSUB6,78,0,1,630000,channel,2,100,11,1900,20584
2413,535,510,200,NR5GSUB6,78,0,1,630000,channel,2,100,10,1900,20584
2414,535,510,200,NR5GSUB6,78,0,1,630000,channel,2,100,9,1900,20584
2415,535,510,200,NR5GSUB6,78,0,1,630000,channel,2,100,8,1900,20584
2416,535,510,200,NR5GSUB6,78,0,1,630000,channel,1,20,17,2800,14472
2417,535,510,200,NR5GSUB6,78,0,1,630000,channel,1,20,16,2700,14472
2418,535,510,200,NR5GSUB6,78,0,1,630000,channel,1,20,15,2500,14472
2419,535,510,200,NR5GSUB6,78,0,1,630000,channel,1,20,14,2300,14472
2420,535,510,200,NR5GSUB6,78,0,1,630000,channel,1,20,13,2200,14472
2421,535,510,200,NR5GSUB6,78,0,1,630000,channel,1,20,12,2000,14472
2422,535,510,200,NR5GSUB6,78,0,1,630000,channel,1,20,11,1800,12790
2423,535,510,200,NR5GSUB6,78,0,1,630000,channel,1,20,10,1600,12710
2424,535,510,200,NR5GSUB6,78,0,1,630000,channel,1,20,9,1400,12678
2425,535,510,200,NR5GSUB6,78,0,1,630000,channel,1,20,8,1300,12678
2426,535,510,200,NR5GSUB6,78,0,1,630000,channel,1,20,7,1300,12676
2427,535,510,200,NR5GSUB6,78,0,1,630000,channel,1,20,6,1200,12674
2428,535,510,200,NR5GSUB6,78,0,1,630000,channel,1,20,5,1200,12662
2429,535,510,200,NR5GSUB6,78,0,1,630000,channel,1,20,4,1100,12630
2430,535,510,200,NR5GSUB6,78,0,1,630000,channel,1,20,3,1100,11338
2431,535,510,200,NR5GSUB6,78,0,1,630000,channel,1,20,2,1100,11338
2432,535,510,200,NR5GSUB6,78,0,1,630000,channel,1,20,1,900,11338
2433,535,510,200,NR5GSUB6,78,0,1,630000,channel,1,20,0,900,11338
2434,535,510,200,NR5GSUB6,78,0,1,630000,channel,1,20,-1,900,11338
2435,535,510,200,NR5GSUB6,78,0,1,630000,channel,1,40,17,2800,20616
2436,535,510,200,NR5GSUB6,78,0,1,630000,channel,1,40,16,2700,20616
2437,535,510,200,NR5GSUB6,78,0,1,630000,channel,1,40,15,2500,20616
2438,535,510,200,NR5GSUB6,78,0,1,630000,channel,1,40,14,2300,20615
2439,535,510,200,NR5GSUB6,78,0,1,630000,channel,1,40,13,2200,20616
2440,535,510,200,NR5GSUB6,78,0,1,630000,channel,1,40,12,2000,20616
2441,535,510,200,NR5GSUB6,78,0,1,630000,channel,1,40,11,1800,18566
2442,535,510,200,NR5GSUB6,78,0,1,630000,channel,1,40,10,1600,18566
2443,535,510,200,NR5GSUB6,78,0,1,630000,channel,1,40,9,1400,18566
2444,535,510,200,NR5GSUB6,78,0,1,630000,channel,1,40,8,1300,18566
2445,535,510,200,NR5GSUB6,78,0,1,630000,channel,1,40,7,1300,18566
2446,535,510,200,NR5GSUB6,78,0,1,630000,channel,1,40,6,1200,18566
2447,535,510,200,NR5GSUB6,78,0,1,630000,channel,1,40,5,1200,18566
2448,535,510,200,NR5GSUB6,78,0,1,630000,channel,1,40,4,1100,18566
2449,535,510,200,NR5GSUB6,78,0,1,630000,channel,1,40,3,1100,18566
2450,535,510,200,NR5GSUB6,78,0,1,630000,channel,1,40,2,1100,18566
2451,535,510,200,NR5GSUB6,78,0,1,630000,channel,1,40,1,900,18566
2452,535,510,200,NR5GSUB6,78,0,1,630000,channel,1,40,0,900,18566
2453,535,510,200,NR5GSUB6,78,0,1,630000,channel,1,40,-1,900,18566
2454,535,510,200,NR5GSUB6,78,0,1,630000,channel,1,50,17,2800,14472
2455,535,510,200,NR5GSUB6,78,0,1,630000,channel,1,50,16,2700,14472
2456,535,510,200,NR5GSUB6,78,0,1,630000,channel,1,50,15,2500,14472
2457,535,510,200,NR5GSUB6,78,0,1,630000,channel,1,50,14,2300,14472
2458,535,510,200,NR5GSUB6,78,0,1,630000,channel,1,50,13,2200,14472
2459,535,510,200,NR5GSUB6,78,0,1,630000,channel,1,50,12,2000,14472
2460,535,510,200,NR5GSUB6,78,0,1,630000,channel,1,50,11,1800,12790
2461,535,510,200,NR5GSUB6,78,0,1,630000,channel,1,50,10,1600,12710
2462,535,510,200,NR5GSUB6,78,0,1,630000,channel,1,50,9,1400,12678
2463,535,510,200,NR5GSUB6,78,0,1,630000,channel,1,50,8,1300,12678
2464,535,510,200,NR5GSUB6,78,0,1,630000,channel,1,50,7,1300,12676
2465,535,510,200,NR5GSUB6,78,0,1,630000,channel,1,50,6,1200,12674
2466,535,510,200,NR5GSUB6,78,0,1,630000,channel,1,50,5,1200,12662
2467,535,510,200,NR5GSUB6,78,0,1,630000,channel,1,50,4,1100,12630
2468,535,510,200,NR5GSUB6,78,0,1,630000,channel,1,50,3,1100,11338
2469,535,510,200,NR5GSUB6,78,0,1,630000,channel,1,50,2,1100,11338
2470,535,510,200,NR5GSUB6,78,0,1,630000,channel,1,50,1,900,11338
2471,535,510,200,NR5GSUB6,78,0,1,630000,channel,1,50,0,900,11338
2472,535,510,200,NR5GSUB6,78,0,1,630000,channel,1,50,-1,900,11338
2473,535,510,200,NR5GSUB6,78,0,1,630000,channel,1,80,17,2800,20616
2474,535,510,200,NR5GSUB6,78,0,1,630000,channel,1,80,16,2700,20616
2475,535,510,200,NR5GSUB6,78,0,1,630000,channel,1,80,15,2500,20616
2476,535,510,200,NR5GSUB6,78,0,1,630000,channel,1,80,14,2300,20615
2477,535,510,200,NR5GSUB6,78,0,1,630000,channel,1,80,13,2200,20616
2478,535,510,200,NR5GSUB6,78,0,1,630000,channel,1,80,12,2000,20616
2479,535,510,200,NR5GSUB6,78,0,1,630000,channel,1,80,11,1800,18566
2480,535,510,200,NR5GSUB6,78,0,1,630000,channel,1,80,10,1600,18566
2481,535,510,200,NR5GSUB6,78,0,1,630000,channel,1,80,9,1400,18566
2482,535,510,200,NR5GSUB6,78,0,1,630000,channel,1,80,8,1300,18566
2483,535,510,200,NR5GSUB6,78,0,1,630000,channel,1,80,7,1300,18566
2484,535,510,200,NR5GSUB6,78,0,1,630000,channel,1,80,6,1200,18566
2485,535,510,200,NR5GSUB6,78,0,1,630000,channel,1,80,5,1200,18566
2486,535,510,200,NR5GSUB6,78,0,1,630000,channel,1,80,4,1100,18566
2487,535,510,200,NR5GSUB6,78,0,1,630000,channel,1,80,3,1100,18566
2488,535,510,200,NR5GSUB6,78,0,1,630000,channel,1,80,2,1100,18566
2489,535,510,200,NR5GSUB6,78,0,1,630000,channel,1,80,1,900,18566
2490,535,510,200,NR5GSUB6,78,0,1,630000,channel,1,80,0,900,18566
2491,535,510,200,NR5GSUB6,78,0,1,630000,channel,1,80,-1,900,18566
2492,535,510,200,NR5GSUB6,78,0,1,630000,channel,1,100,17,2800,20616
2493,535,510,200,NR5GSUB6,78,0,1,630000,channel,1,100,16,2700,20616
2494,535,510,200,NR5GSUB6,78,0,1,630000,channel,1,100,15,2500,20616
2495,535,510,200,NR5GSUB6,78,0,1,630000,channel,1,100,14,2300,20615
2496,535,510,200,NR5GSUB6,78,0,1,630000,channel,1,100,13,2200,20616
2497,535,510,200,NR5GSUB6,78,0,1,630000,channel,1,100,12,2000,20616
2498,535,510,200,NR5GSUB6,78,0,1,630000,channel,1,100,11,1800,18566
2499,535,510,200,NR5GSUB6,78,0,1,630000,channel,1,100,10,1600,18566
2500,535,510,200,NR5GSUB6,78,0,1,630000,channel,1,100,9,1400,18566
2501,535,510,200,NR5GSUB6,78,0,1,630000,channel,1,100,8,1300,18566
2502,535,510,200,NR5GSUB6,78,0,1,630000,channel,1,100,7,1300,18566
2503,535,510,200,NR5GSUB6,78,0,1,630000,channel,1,100,6,1200,18566
2504,535,510,200,NR5GSUB6,78,0,1,630000,channel,1,100,5,1200,18566
2505,535,510,200,NR5GSUB6,78,0,1,630000,channel,1,100,4,1100,18566
2506,535,510,200,NR5GSUB6,78,0,1,630000,channel,1,100,3,1100,18566
2507,535,510,200,NR5GSUB6,78,0,1,630000,channel,1,100,2,1100,18566
2508,535,510,200,NR5GSUB6,78,0,1,630000,channel,1,100,1,900,18566
2509,535,510,200,NR5GSUB6,78,0,1,630000,channel,1,100,0,900,18566
2510,535,510,200,NR5GSUB6,78,0,1,630000,channel,1,100,-1,900,18566
2511,535,510,200,NR5GSUB6,78,0,1,630000,channel,0,10,6,1000,18500
2512,535,510,200,NR5GSUB6,78,0,1,630000,channel,0,10,5,1000,18500
2513,535,510,200,NR5GSUB6,78,0,1,630000,channel,0,10,4,1000,18500
2514,535,510,200,NR5GSUB6,78,0,1,630000,channel,0,10,3,1000,18500
2515,535,510,200,NR5GSUB6,78,0,1,630000,channel,0,10,2,1000,18500
2516,535,510,200,NR5GSUB6,78,0,1,630000,channel,0,10,1,1000,18500
2517,535,510,200,NR5GSUB6,78,0,1,630000,channel,0,10,0,1000,18500
2518,535,510,200,NR5GSUB6,78,0,1,630000,channel,0,10,-1,1000,18500
2519,535,510,200,NR5GSUB6,78,0,1,630000,channel,0,10,-2,1000,18500
2520,535,510,200,NR5GSUB6,78,0,1,630000,channel,0,10,-3,1000,18500
2521,535,510,200,NR5GSUB6,78,0,1,630000,channel,0,10,-4,700,18500
2522,535,510,200,NR5GSUB6,78,0,1,630000,channel,0,10,-5,700,18500
2523,535,510,200,NR5GSUB6,78,0,1,630000,channel,0,10,-6,700,18500
2524,535,510,200,NR5GSUB6,78,0,1,630000,channel,0,10,-7,700,18500
2525,535,510,200,NR5GSUB6,78,0,1,630000,channel,0,10,-8,700,18500
2526,535,510,200,NR5GSUB6,78,0,1,630000,channel,0,10,-20,700,18500
2527,535,510,200,NR5GSUB6,78,0,1,630000,channel,0,40,6,1000,18500
2528,535,510,200,NR5GSUB6,78,0,1,630000,channel,0,40,5,1000,18500
2529,535,510,200,NR5GSUB6,78,0,1,630000,channel,0,40,4,1000,18500
2530,535,510,200,NR5GSUB6,78,0,1,630000,channel,0,40,3,1000,18500
2531,535,510,200,NR5GSUB6,78,0,1,630000,channel,0,40,2,1000,18500
2532,535,510,200,NR5GSUB6,78,0,1,630000,channel,0,40,1,1000,18500
2533,535,510,200,NR5GSUB6,78,0,1,630000,channel,0,40,0,1000,18500
2534,535,510,200,NR5GSUB6,78,0,1,630000,channel,0,40,-1,1000,18500
2535,535,510,200,NR5GSUB6,78,0,1,630000,channel,0,40,-2,1000,18500
2536,535,510,200,NR5GSUB6,78,0,1,630000,channel,0,40,-3,1000,18500
2537,535,510,200,NR5GSUB6,78,0,1,630000,channel,0,40,-4,700,18500
2538,535,510,200,NR5GSUB6,78,0,1,630000,channel,0,40,-5,700,18500
2539,535,510,200,NR5GSUB6,78,0,1,630000,channel,0,40,-6,700,18500
2540,535,510,200,NR5GSUB6,78,0,1,630000,channel,0,40,-7,700,18500
2541,535,510,200,NR5GSUB6,78,0,1,630000,channel,0,40,-8,700,18500
2542,535,510,200,NR5GSUB6,78,0,1,630000,channel,0,40,-20,700,18500
2543,535,510,200,NR5GSUB6,78,0,1,630000,channel,0,50,6,1000,18500
2544,535,510,200,NR5GSUB6,78,0,1,630000,channel,0,50,5,1000,18500
2545,535,510,200,NR5GSUB6,78,0,1,630000,channel,0,50,4,1000,18500
2546,535,510,200,NR5GSUB6,78,0,1,630000,channel,0,50,3,1000,18500
2547,535,510,200,NR5GSUB6,78,0,1,630000,channel,0,50,2,1000,18500
2548,535,510,200,NR5GSUB6,78,0,1,630000,channel,0,50,1,1000,18500
2549,535,510,200,NR5GSUB6,78,0,1,630000,channel,0,50,0,1000,18500
2550,535,510,200,NR5GSUB6,78,0,1,630000,channel,0,50,-1,1000,18500
2551,535,510,200,NR5GSUB6,78,0,1,630000,channel,0,50,-2,1000,18500
2552,535,510,200,NR5GSUB6,78,0,1,630000,channel,0,50,-3,1000,18500
2553,535,510,200,NR5GSUB6,78,0,1,630000,channel,0,50,-4,700,18500
2554,535,510,200,NR5GSUB6,78,0,1,630000,channel,0,50,-5,700,18500
2555,535,510,200,NR5GSUB6,78,0,1,630000,channel,0,50,-6,700,18500
2556,535,510,200,NR5GSUB6,78,0,1,630000,channel,0,50,-7,700,18500
2557,535,510,200,NR5GSUB6,78,0,1,630000,channel,0,50,-8,700,18500
2558,535,510,200,NR5GSUB6,78,0,1,630000,channel,0,50,-20,700,18500
2559,535,510,200,NR5GSUB6,78,0,1,630000,channel,0,80,6,1000,18500
2560,535,510,200,NR5GSUB6,78,0,1,630000,channel,0,80,5,1000,18500
2561,535,510,200,NR5GSUB6,78,0,1,630000,channel,0,80,4,1000,18500
2562,535,510,200,NR5GSUB6,78,0,1,630000,channel,0,80,3,1000,18500
2563,535,510,200,NR5GSUB6,78,0,1,630000,channel,0,80,2,1000,18500
2564,535,510,200,NR5GSUB6,78,0,1,630000,channel,0,80,1,1000,18500
2565,535,510,200,NR5GSUB6,78,0,1,630000,channel,0,80,0,1000,18500
2566,535,510,200,NR5GSUB6,78,0,1,630000,channel,0,80,-1,1000,18500
2567,535,510,200,NR5GSUB6,78,0,1,630000,channel,0,80,-2,1000,18500
2568,535,510,200,NR5GSUB6,78,0,1,630000,channel,0,80,-3,1000,18500
2569,535,510,200,NR5GSUB6,78,0,1,630000,channel,0,80,-4,700,18500
2570,535,510,200,NR5GSUB6,78,0,1,630000,channel,0,80,-5,700,18500
2571,535,510,200,NR5GSUB6,78,0,1,630000,channel,0,80,-6,700,18500
2572,535,510,200,NR5GSUB6,78,0,1,630000,channel,0,80,-7,700,18500
2573,535,510,200,NR5GSUB6,78,0,1,630000,channel,0,80,-8,700,18500
2574,535,510,200,NR5GSUB6,78,0,1,630000,channel,0,80,-20,700,18500
2575,535,510,200,NR5GSUB6,78,0,1,630000,channel,0,100,6,1000,18500
2576,535,510,200,NR5GSUB6,78,0,1,630000,channel,0,100,5,1000,18500
2577,535,510,200,NR5GSUB6,78,0,1,630000,channel,0,100,4,1000,18500
2578,535,510,200,NR5GSUB6,78,0,1,630000,channel,0,100,3,1000,18500
2579,535,510,200,NR5GSUB6,78,0,1,630000,channel,0,100,2,1000,18500
2580,535,510,200,NR5GSUB6,78,0,1,630000,channel,0,100,1,1000,18500
2581,535,510,200,NR5GSUB6,78,0,1,630000,channel,0,100,0,1000,18500
2582,535,510,200,NR5GSUB6,78,0,1,630000,channel,0,100,-1,1000,18500
2583,535,510,200,NR5GSUB6,78,0,1,630000,channel,0,100,-2,1000,18500
2584,535,510,200,NR5GSUB6,78,0,1,630000,channel,0,100,-3,1000,18500
2585,535,510,200,NR5GSUB6,78,0,1,630000,channel,0,100,-4,700,18500
2586,535,510,200,NR5GSUB6,78,0,1,630000,channel,0,100,-5,700,18500
2587,535,510,200,NR5GSUB6,78,0,1,630000,channel,0,100,-6,700,18500
2588,535,510,200,NR5GSUB6,78,0,1,630000,channel,0,100,-7,700,18500
2589,535,510,200,NR5GSUB6,78,0,1,630000,channel,0,100,-8,700,18500
2590,535,510,200,NR5GSUB6,78,0,1,630000,channel,0,100,-20,700,18500
2591,535,510,200,NR5GSUB6,78,1,1,645000,channel,3,20,26,4800,26732
2592,535,510,200,NR5GSUB6,78,1,1,645000,channel,3,20,25,4500,26716
2593,535,510,200,NR5GSUB6,78,1,1,645000,channel,3,20,24,4300,26717
2594,535,510,200,NR5GSUB6,78,1,1,645000,channel,3,20,23,3800,24667
2595,535,510,200,NR5GSUB6,78,1,1,645000,channel,3,20,22,3600,24667
2596,535,510,200,NR5GSUB6,78,1,1,645000,channel,3,20,21,3500,22619
2597,535,510,200,NR5GSUB6,78,1,1,645000,channel,3,20,20,3400,20570
2598,535,510,200,NR5GSUB6,78,1,1,645000,channel,3,20,19,3300,20570
2599,535,510,200,NR5GSUB6,78,1,1,645000,channel,3,20,18,3200,14426
2600,535,510,200,NR5GSUB6,78,1,1,645000,channel,3,20,17,3100,14426
2601,535,510,200,NR5GSUB6,78,1,1,645000,channel,3,20,16,2900,14426
2602,535,510,200,NR5GSUB6,78,1,1,645000,channel,3,20,15,2500,14426
2603,535,510,200,NR5GSUB6,78,1,1,645000,channel,3,20,14,2300,14426
2604,535,510,200,NR5GSUB6,78,1,1,645000,channel,3,20,13,2100,14426
2605,535,510,200,NR5GSUB6,78,1,1,645000,channel,3,20,12,1900,14426
2606,535,510,200,NR5GSUB6,78,1,1,645000,channel,3,20,11,1900,14426
2607,535,510,200,NR5GSUB6,78,1,1,645000,channel,3,20,10,1900,14426
2608,535,510,200,NR5GSUB6,78,1,1,645000,channel,3,20,9,1900,14426
2609,535,510,200,NR5GSUB6,78,1,1,645000,channel,3,20,8,1900,14426
2610,535,510,200,NR5GSUB6,78,1,1,645000,channel,3,40,26,4800,26732
2611,535,510,200,NR5GSUB6,78,1,1,645000,channel,3,40,25,4500,26716
2612,535,510,200,NR5GSUB6,78,1,1,645000,channel,3,40,24,4300,26717
2613,535,510,200,NR5GSUB6,78,1,1,645000,channel,3,40,23,4100,24667
2614,535,510,200,NR5GSUB6,78,1,1,645000,channel,3,40,22,3800,24667
