,pwr,vcc,icq
10430,14.1,2300,0
10431,12.9,2100,0
10432,11.7,1800,0
10433,10.6,1700,0
10434,9.4,1500,0
10435,8.4,1400,0
10436,7,1200,0
10437,5.6,1100,0
10438,3.4,1000,0
10439,16.4,3000,0
10440,15.2,2600,0
10441,14.1,2300,0
10442,12.9,2100,0
10443,11.7,1800,0
10444,10.6,1700,0
10445,9.4,1500,0
10446,8.4,1400,0
10447,7,1200,0
10448,5.6,1100,0
10449,3.4,1000,0
10450,16.4,3000,0
10451,15.2,2600,0
10452,14.1,2300,0
10453,12.9,2100,0
10454,11.7,1800,0
10455,10.6,1700,0
10456,9.4,1500,0
10457,8.4,1400,0
10458,7,1200,0
10459,5.6,1100,0
10460,3.4,1000,0
10461,12.4,2100,1543
10462,11.2,1900,1543
10463,9.9,1680,1543
10464,9.1,1560,1543
10465,7.8,1380,1543
10466,6.6,1240,1543
10467,5.4,1120,1543
10468,4.3,1020,1543
10469,2.8,900,1543
10470,1.7,840,1543
10471,0.6,780,1543
10472,-0.5,720,1543
10473,-1.9,700,1543
10474,-3.2,700,1543
10475,-4.6,640,1543
10476,-5.7,620,1543
10477,-7,600,1543
10478,12.4,2100,1543
10479,11.2,1900,1543
10480,9.9,1680,1543
10481,9.1,1560,1543
10482,7.8,1380,1543
10483,6.6,1240,1543
10484,5.4,1120,1543
10485,4.3,1020,1543
10486,2.8,900,1543
10487,1.7,840,1543
10488,0.6,780,1543
10489,-0.5,720,1543
10490,-1.9,700,1543
10491,-3.2,700,1543
10492,-4.6,640,1543
10493,-5.7,620,1543
10494,-7,600,1543
10495,12.4,1960,1543
10496,11.2,1740,1543
10497,9.9,1540,1543
10498,9.1,1440,1543
10499,7.8,1280,1543
10500,6.6,1140,1543
10501,5.4,1040,1543
10502,4.4,1000,1543
10503,3.6,1000,1543
10504,2.7,840,1543
10505,1.6,780,1543
10506,0.5,720,1543
10507,-0.6,760,1543
10508,-2.1,700,1543
10509,-3.4,640,1543
10510,-4.7,620,1543
10511,-5.7,600,1543
10512,25,3300,0
10513,15,3300,0
10514,5,3300,0
10515,25,3300,0
10516,15,3300,0
10517,5,3300,0
10518,19.9,3300,0
10519,17.9,3000,0
10520,16.9,2800,0
10521,15.9,2600,0
10522,14.9,2400,0
10523,12.9,1800,0
10524,10.9,1600,0
10525,8.9,1500,0
10526,6.9,1200,0
10527,19.9,3300,0
10528,17.9,3000,0
10529,16.9,2800,0
10530,15.9,2600,0
10531,14.9,2400,0
10532,12.9,1800,0
10533,10.9,1600,0
10534,8.9,1500,0
10535,6.9,1200,0
10536,19.2,3400,0
10537,18.1,3000,0
10538,16.9,2600,0
10539,15.9,2400,0
10540,14.7,2100,0
10541,13.7,1900,0
10542,12.5,1700,0
10543,11.1,1500,0
10544,10,1400,0
10545,8.6,1200,0
10546,19.2,3400,0
10547,18.1,3000,0
10548,16.9,2600,0
10549,15.9,2400,0
10550,14.7,2100,0
10551,13.7,1900,0
10552,12.5,1700,0
10553,11.1,1500,0
10554,10,1400,0
10555,8.6,1200,0
10556,19.2,3400,0
10557,18.1,3000,0
10558,16.9,2600,0
10559,15.9,2400,0
10560,14.7,2100,0
10561,13.7,1900,0
10562,12.5,1700,0
10563,11.1,1500,0
10564,10,1400,0
10565,8.6,1200,0
10566,11.4,2060,1536
10567,10,1740,1536
10568,8.7,1540,1536
10569,7.2,1300,1536
10570,6.3,1200,1536
10571,5,1080,1536
10572,3.8,1000,1536
10573,2.6,880,1536
10574,1.6,820,1536
10575,-0.1,740,1536
10576,-1.1,700,1536
10577,-2.1,640,1536
10578,-3.1,580,1536
10579,-4.2,540,1536
10580,-5.3,520,1536
10581,-6.5,500,1536
10582,11.4,2060,1536
10583,10,1740,1536
10584,8.7,1540,1536
10585,7.2,1300,1536
10586,6.3,1200,1536
10587,5,1080,1536
10588,3.8,1000,1536
10589,2.6,880,1536
10590,1.6,820,1536
10591,-0.1,740,1536
10592,-1.1,700,1536
10593,-2.1,640,1536
10594,-3.1,580,1536
10595,-4.2,540,1536
10596,-5.3,520,1536
10597,-6.5,500,1536
10598,11.4,2060,1536
10599,10,1740,1536
10600,8.7,1540,1536
10601,7.2,1300,1536
10602,6.3,1200,1536
10603,5,1080,1536
10604,3.8,1000,1536
10605,2.6,880,1536
10606,1.6,820,1536
10607,-0.1,740,1536
10608,-1.1,700,1536
10609,-2.1,640,1536
10610,-3.1,580,1536
10611,-4.2,540,1536
10612,-5.3,520,1536
10613,-6.5,500,1536
10614,25,3300,0
10615,15,3300,0
10616,5,3300,0
10617,19.9,3300,0
10618,17.9,3000,0
10619,16.9,2800,0
10620,15.9,2600,0
10621,14.9,2400,0
10622,12.9,1800,0
10623,10.9,1600,0
10624,8.9,1500,0
10625,6.9,1200,0
10626,18.9,3400,0
10627,17.8,3100,0
10628,16.6,2700,0
10629,15.4,2400,0
10630,14,2100,0
10631,12.9,1900,0
10632,11.2,1600,0
10633,10.2,1500,0
10634,9.1,1300,0
10635,8.1,1200,0
10636,6.9,1100,0
10637,4.7,1000,0
10638,18.9,3400,0
10639,17.8,3100,0
10640,16.6,2700,0
10641,15.4,2400,0
10642,14,2100,0
10643,12.9,1900,0
10644,11.2,1600,0
10645,10.2,1500,0
10646,9.1,1300,0
10647,8.1,1200,0
10648,6.9,1100,0
10649,4.7,1000,0
10650,12.1,2640,1284
10651,9,1980,1284
10652,7.8,1640,1284
10653,6.4,1420,1284
10654,4.9,1200,1284
10655,3.6,1080,1284
10656,2.3,960,1284
10657,1,880,1284
10658,-0.2,780,1284
10659,-1.5,720,1284
10660,-2.5,660,1284
10661,-3.8,600,1284
10662,-5.7,540,1284
10663,-7.5,500,1284
10664,12.1,2640,1284
10665,9,1980,1284
10666,7.8,1640,1284
10667,6.4,1420,1284
10668,4.9,1200,1284
10669,3.6,1080,1284
10670,2.3,960,1284
10671,1,880,1284
10672,-0.2,780,1284
10673,-1.5,720,1284
10674,-2.5,660,1284
10675,-3.8,600,1284
10676,-5.7,540,1284
10677,-7.5,500,1284
10678,25,3300,0
10679,15,3300,0
10680,5,3300,0
10681,25,3300,0
10682,15,3300,0
10683,5,3300,0
10684,19.9,3300,0
10685,17.9,3000,0
10686,16.9,2800,0
10687,15.9,2600,0
10688,14.9,2400,0
10689,12.9,1800,0
10690,10.9,1600,0
10691,8.9,1500,0
10692,6.9,1200,0
10693,19.9,3300,0
10694,17.9,3000,0
10695,16.9,2800,0
10696,15.9,2600,0
10697,14.9,2400,0
10698,12.9,1800,0
10699,10.9,1600,0
10700,8.9,1500,0
10701,6.9,1200,0
10702,17.9,2600,0
10703,16.9,2400,0
10704,15.9,2300,0
10705,14.9,2100,0
10706,13.9,1900,0
10707,12.9,1800,0
10708,11.9,1700,0
10709,10.9,1600,0
10710,8.9,1500,0
10711,6.9,1200,0
10712,4.9,1200,0
10713,2.9,1000,0
10714,0.9,800,0
10715,-1.1,700,0
10716,17.9,2600,0
10717,16.9,2400,0
10718,15.9,2300,0
10719,14.9,2100,0
10720,13.9,1900,0
10721,12.9,1800,0
10722,11.9,1700,0
10723,10.9,1600,0
10724,8.9,1500,0
10725,6.9,1200,0
10726,4.9,1200,0
10727,2.9,1000,0
10728,0.9,800,0
10729,-1.1,700,0
10730,11.4,2040,6207
10731,10.3,1740,6207
10732,9.2,1600,6207
10733,8,1420,6207
10734,6.9,1300,6207
10735,5.7,1180,6207
10736,4.8,1080,6207
10737,3.7,1000,6207
10738,2.5,900,6207
10739,1.3,820,6207
10740,0.7,820,6207
10741,-0.5,720,6207
10742,-1.4,700,6207
10743,-3,620,6207
10744,-4.5,560,6207
10745,-5.9,520,6207
10746,-7.1,500,6207
10747,11.4,2040,6207
10748,10.3,1740,6207
10749,9.2,1600,6207
10750,8,1420,6207
10751,6.9,1300,6207
10752,5.7,1180,6207
10753,4.8,1080,6207
10754,3.7,1000,6207
10755,2.5,900,6207
10756,1.3,820,6207
10757,0.7,820,6207
10758,-0.5,720,6207
10759,-1.4,700,6207
10760,-3,620,6207
10761,-4.5,560,6207
10762,-5.9,520,6207
10763,-7.1,500,6207
10764,11.4,2040,6207
10765,10.3,1740,6207
10766,9.2,1600,6207
10767,8,1420,6207
10768,6.9,1300,6207
10769,5.7,1180,6207
10770,4.8,1080,6207
10771,3.7,1000,6207
10772,2.5,900,6207
10773,1.3,820,6207
10774,0.7,820,6207
10775,-0.5,720,6207
10776,-1.4,700,6207
10777,-3,620,6207
10778,-4.5,560,6207
10779,-5.9,520,6207
10780,-7.1,500,6207
10781,25,3300,0
10782,15,3300,0
10783,5,3300,0
10784,19.9,3300,0
10785,17.9,3000,0
10786,16.9,2800,0
10787,15.9,2600,0
10788,14.9,2400,0
10789,12.9,1800,0
10790,10.9,1600,0
10791,8.9,1500,0
10792,6.9,1200,0
10793,17.9,2600,0
10794,16.9,2400,0
10795,15.9,2300,0
10796,14.9,2100,0
10797,13.9,1900,0
10798,12.9,1800,0
10799,11.9,1700,0
10800,10.9,1600,0
10801,8.9,1500,0
10802,6.9,1200,0
10803,4.9,1200,0
10804,2.9,1000,0
10805,0.9,800,0
10806,-1.1,700,0
10807,11.4,2400,1029
10808,10,2160,1029
10809,8.6,1820,1029
10810,7.4,1500,1029
10811,6.1,1320,1029
10812,4.5,1120,1029
10813,3.3,1020,1029
10814,2,900,1029
10815,0.6,820,1029
10816,-0.5,760,1029
10817,-1.8,700,1029
10818,-2.9,640,1029
10819,-4,600,1029
10820,-5.4,540,1029
10821,-6.4,500,1029
10822,11.4,2400,1029
10823,10,2160,1029
10824,8.6,1820,1029
10825,7.4,1500,1029
10826,6.1,1320,1029
10827,4.5,1120,1029
10828,3.3,1020,1029
10829,2,900,1029
10830,0.6,820,1029
10831,-0.5,760,1029
10832,-1.8,700,1029
10833,-2.9,640,1029
10834,-4,600,1029
10835,-5.4,540,1029
10836,-6.4,500,1029
10837,25,3300,0
10838,15,3300,0
10839,5,3300,0
10840,19.9,3300,0
10841,17.9,3000,0
10842,16.9,2800,0
10843,15.9,2600,0
10844,14.9,2400,0
10845,12.9,1800,0
10846,10.9,1600,0
10847,8.9,1500,0
10848,6.9,1200,0
10849,17.9,2600,0
10850,16.9,2400,0
10851,15.9,2300,0
10852,14.9,2100,0
10853,13.9,1900,0
10854,12.9,1800,0
10855,11.9,1700,0
10856,10.9,1600,0
10857,8.9,1500,0
10858,6.9,1200,0
10859,4.9,1200,0
10860,2.9,1000,0
10861,0.9,800,0
10862,-1.1,700,0
10863,9.6,2860,1539
10864,7.4,1700,1539
10865,5.8,1420,1539
10866,4.4,1240,1539
10867,3.2,1120,1539
10868,1.9,1000,1539
10869,0.6,880,1539
10870,-0.6,820,1539
10871,-1.8,740,1539
10872,-3,680,1539
10873,-4.1,640,1539
10874,-5,580,1539
10875,-6.7,520,1539
10876,-7.7,500,1539
10877,25,3300,0
10878,15,3300,0
10879,5,3300,0
10880,19.9,3300,0
10881,17.9,3000,0
10882,16.9,2800,0
10883,15.9,2600,0
10884,14.9,2400,0
10885,12.9,1800,0
10886,10.9,1600,0
10887,8.9,1500,0
10888,6.9,1200,0
10889,17.9,2600,0
10890,16.9,2400,0
10891,15.9,2300,0
10892,14.9,2100,0
10893,13.9,1900,0
10894,12.9,1800,0
10895,11.9,1700,0
10896,10.9,1600,0
10897,8.9,1500,0
10898,6.9,1200,0
10899,4.9,1200,0
10900,2.9,1000,0
10901,0.9,800,0
10902,-1.1,700,0
10903,10.1,2280,1282
10904,8.6,1740,1282
10905,7.7,1560,1282
10906,6.1,1300,1282
10907,4.6,1140,1282
10908,3.3,1020,1282
10909,2,900,1282
10910,0.7,820,1282
10911,-0.5,760,1282
10912,-1.9,660,1282
10913,-2.8,640,1282
10914,-4.2,580,1282
10915,-5.6,520,1282
10916,-6.5,500,1282
10917,25,3300,0
10918,15,3300,0
10919,5,3300,0
10920,25,3300,0
10921,15,3300,0
10922,5,3300,0
10923,19.9,3300,0
10924,17.9,3000,0
10925,16.9,2800,0
10926,15.9,2600,0
10927,14.9,2400,0
10928,12.9,1800,0
10929,10.9,1600,0
10930,8.9,1500,0
10931,6.9,1200,0
10932,19.9,3300,0
10933,17.9,3000,0
10934,16.9,2800,0
10935,15.9,2600,0
10936,14.9,2400,0
10937,12.9,1800,0
10938,10.9,1600,0
10939,8.9,1500,0
10940,6.9,1200,0
10941,17.9,2600,0
10942,16.9,2400,0
10943,15.9,2300,0
10944,14.9,2100,0
10945,13.9,1900,0
10946,12.9,1800,0
10947,11.9,1700,0
10948,10.9,1600,0
10949,8.9,1500,0
10950,6.9,1200,0
10951,4.9,1200,0
10952,2.9,1000,0
10953,0.9,800,0
10954,-1.1,700,0
10955,17.9,2600,0
10956,16.9,2400,0
10957,15.9,2300,0
10958,14.9,2100,0
10959,13.9,1900,0
10960,12.9,1800,0
10961,11.9,1700,0
10962,10.9,1600,0
10963,8.9,1500,0
10964,6.9,1200,0
10965,4.9,1200,0
10966,2.9,1000,0
10967,0.9,800,0
10968,-1.1,700,0
10969,8.8,2100,1539
10970,7.7,1740,1539
10971,6.2,1420,1539
10972,4.7,1240,1539
10973,3.3,1080,1539
10974,2.1,960,1539
10975,0.8,880,1539
10976,-0.5,780,1539
10977,-1.7,720,1539
10978,-2.8,660,1539
10979,-3.9,640,1539
10980,-5.2,580,1539
10981,-6,540,1539
10982,-7.8,500,1539
10983,8.8,2100,1539
10984,7.7,1740,1539
10985,6.2,1420,1539
10986,4.7,1240,1539
10987,3.3,1080,1539
10988,2.1,960,1539
10989,0.8,880,1539
10990,-0.5,780,1539
10991,-1.7,720,1539
10992,-2.8,660,1539
10993,-3.9,640,1539
10994,-5.2,580,1539
10995,-6,540,1539
10996,-7.8,500,1539
10997,25,3300,0
10998,15,3300,0
10999,5,3300,0
11000,25,3300,0
11001,15,3300,0
11002,5,3300,0
11003,19.9,3300,0
11004,17.9,3000,0
11005,16.9,2800,0
11006,15.9,2600,0
11007,14.9,2400,0
11008,12.9,1800,0
11009,10.9,1600,0
11010,8.9,1500,0
11011,6.9,1200,0
11012,19.9,3300,0
11013,17.9,3000,0
11014,16.9,2800,0
11015,15.9,2600,0
11016,14.9,2400,0
11017,12.9,1800,0
11018,10.9,1600,0
11019,8.9,1500,0
11020,6.9,1200,0
11021,17.9,2600,0
11022,16.9,2400,0
11023,15.9,2300,0
11024,14.9,2100,0
11025,13.9,1900,0
11026,12.9,1800,0
11027,11.9,1700,0
11028,10.9,1600,0
11029,8.9,1500,0
11030,6.9,1200,0
11031,4.9,1200,0
11032,2.9,1000,0
11033,0.9,800,0
11034,-1.1,700,0
11035,17.9,2600,0
11036,16.9,2400,0
11037,15.9,2300,0
11038,14.9,2100,0
11039,13.9,1900,0
11040,12.9,1800,0
11041,11.9,1700,0
11042,10.9,1600,0
11043,8.9,1500,0
11044,6.9,1200,0
11045,4.9,1200,0
11046,2.9,1000,0
11047,0.9,800,0
11048,-1.1,700,0
11049,10.8,2320,2055
11050,9.4,1860,2055
11051,7.9,1620,2055
11052,6.7,1440,2055
11053,5.5,1260,2055
11054,4.3,1140,2055
11055,3.1,1020,2055
11056,1.9,940,2055
11057,0.8,860,2055
11058,-0.4,760,2055
11059,-1.6,700,2055
11060,-2.3,660,2055
11061,-3.7,600,2055
11062,-4.9,560,2055
11063,-6.7,500,2055
11064,10.8,2320,2055
11065,9.4,1860,2055
11066,7.9,1620,2055
11067,6.7,1440,2055
11068,5.5,1260,2055
11069,4.3,1140,2055
11070,3.1,1020,2055
11071,1.9,940,2055
11072,0.8,860,2055
11073,-0.4,760,2055
11074,-1.6,700,2055
11075,-2.3,660,2055
11076,-3.7,600,2055
11077,-4.9,560,2055
11078,-6.7,500,2055
11079,25,3300,0
11080,15,3300,0
11081,5,3300,0
11082,19.9,3300,0
11083,17.9,3000,0
11084,16.9,2800,0
11085,15.9,2600,0
11086,14.9,2400,0
11087,12.9,1800,0
11088,10.9,1600,0
11089,8.9,1500,0
11090,6.9,1200,0
11091,17.9,2600,0
11092,16.9,2400,0
11093,15.9,2300,0
11094,14.9,2100,0
11095,13.9,1900,0
11096,12.9,1800,0
11097,11.9,1700,0
11098,10.9,1600,0
11099,8.9,1500,0
11100,6.9,1200,0
11101,4.9,1200,0
11102,2.9,1000,0
11103,0.9,800,0
11104,-1.1,700,0
11105,10.6,2580,1799
11106,9.1,1920,1799
11107,7.6,1660,1799
11108,6.4,1480,1799
11109,5.2,1320,1799
11110,4,1180,1799
11111,2.8,1060,1799
11112,1.6,960,1799
11113,0.6,880,1799
11114,-0.5,820,1799
11115,-1.8,720,1799
11116,-2.4,700,1799
11117,-3.9,640,1799
11118,-5,580,1799
11119,-6.7,520,1799
11120,-7.8,500,1799
11121,10.6,2580,1799
11122,9.1,1920,1799
11123,7.6,1660,1799
11124,6.4,1480,1799
11125,5.2,1320,1799
11126,4,1180,1799
11127,2.8,1060,1799
11128,1.6,960,1799
11129,0.6,880,1799
11130,-0.5,820,1799
11131,-1.8,720,1799
11132,-2.4,700,1799
11133,-3.9,640,1799
11134,-5,580,1799
11135,-6.7,520,1799
11136,-7.8,500,1799
11137,25,3300,0
11138,15,3300,0
11139,5,3300,0
11140,25,3300,0
11141,15,3300,0
11142,5,3300,0
11143,19.9,3300,0
11144,17.9,3000,0
11145,16.9,2800,0
11146,15.9,2600,0
11147,14.9,2400,0
11148,12.9,1800,0
11149,10.9,1600,0
11150,8.9,1500,0
11151,6.9,1200,0
11152,19.9,3300,0
11153,17.9,3000,0
11154,16.9,2800,0
11155,15.9,2600,0
11156,14.9,2400,0
11157,12.9,1800,0
11158,10.9,1600,0
11159,8.9,1500,0
11160,6.9,1200,0
11161,17.9,2600,0
11162,16.9,2400,0
11163,15.9,2300,0
11164,14.9,2100,0
11165,13.9,1900,0
11166,12.9,1800,0
11167,11.9,1700,0
11168,10.9,1600,0
11169,8.9,1500,0
11170,6.9,1200,0
11171,4.9,1200,0
11172,2.9,1000,0
11173,0.9,800,0
11174,-1.1,700,0
11175,17.9,2600,0
11176,16.9,2400,0
11177,15.9,2300,0
11178,14.9,2100,0
11179,13.9,1900,0
11180,12.9,1800,0
11181,11.9,1700,0
11182,10.9,1600,0
11183,8.9,1500,0
11184,6.9,1200,0
11185,4.9,1200,0
11186,2.9,1000,0
11187,0.9,800,0
11188,-1.1,700,0
11189,17.9,2600,0
11190,16.9,2400,0
11191,15.9,2300,0
11192,14.9,2100,0
11193,13.9,1900,0
11194,12.9,1800,0
11195,11.9,1700,0
11196,10.9,1600,0
11197,8.9,1500,0
11198,6.9,1200,0
11199,4.9,1200,0
11200,2.9,1000,0
11201,0.9,800,0
11202,-1.1,700,0
11203,17.9,2600,0
11204,16.9,2400,0
11205,15.9,2300,0
11206,14.9,2100,0
11207,13.9,1900,0
11208,12.9,1800,0
11209,11.9,1700,0
11210,10.9,1600,0
11211,8.9,1500,0
11212,6.9,1200,0
11213,4.9,1200,0
11214,2.9,1000,0
11215,0.9,800,0
11216,-1.1,700,0
11217,25,3300,0
11218,15,3300,0
11219,5,3300,0
11220,25,3300,0
11221,15,3300,0
11222,5,3300,0
11223,19.9,3300,0
11224,17.9,3000,0
11225,16.9,2800,0
11226,15.9,2600,0
11227,14.9,2400,0
11228,12.9,1800,0
11229,10.9,1600,0
11230,8.9,1500,0
11231,6.9,1200,0
11232,19.9,3300,0
11233,17.9,3000,0
11234,16.9,2800,0
11235,15.9,2600,0
11236,14.9,2400,0
11237,12.9,1800,0
11238,10.9,1600,0
11239,8.9,1500,0
11240,6.9,1200,0
11241,17.9,2600,0
11242,16.9,2400,0
11243,15.9,2300,0
11244,14.9,2100,0
11245,13.9,1900,0
11246,12.9,1800,0
11247,11.9,1700,0
11248,10.9,1600,0
11249,8.9,1500,0
11250,6.9,1200,0
11251,4.9,1200,0
11252,2.9,1000,0
11253,0.9,800,0
11254,-1.1,700,0
11255,17.9,2600,0
11256,16.9,2400,0
11257,15.9,2300,0
11258,14.9,2100,0
11259,13.9,1900,0
11260,12.9,1800,0
11261,11.9,1700,0
11262,10.9,1600,0
11263,8.9,1500,0
11264,6.9,1200,0
11265,4.9,1200,0
11266,2.9,1000,0
11267,0.9,800,0
11268,-1.1,700,0
11269,17.9,2600,0
11270,16.9,2400,0
11271,15.9,2300,0
11272,14.9,2100,0
11273,13.9,1900,0
11274,12.9,1800,0
11275,11.9,1700,0
11276,10.9,1600,0
11277,8.9,1500,0
11278,6.9,1200,0
11279,4.9,1200,0
11280,2.9,1000,0
11281,0.9,800,0
11282,-1.1,700,0
11283,17.9,2600,0
11284,16.9,2400,0
11285,15.9,2300,0
11286,14.9,2100,0
11287,13.9,1900,0
11288,12.9,1800,0
11289,11.9,1700,0
11290,10.9,1600,0
11291,8.9,1500,0
11292,6.9,1200,0
11293,4.9,1200,0
11294,2.9,1000,0
11295,0.9,800,0
11296,-1.1,700,0
11297,29,4800,0
11298,28,4800,0
11299,26.9,4800,0
11300,25.9,4800,0
11301,24.9,4800,0
11302,23.9,4800,0
11303,22.9,4800,0
11304,21.9,4800,0
11305,20.9,4800,0
11306,19.9,4800,0
11307,17.9,4800,0
11308,16.9,4800,0
11309,15.9,4800,0
11310,14.9,4800,0
11311,12.9,4800,0
11312,10.9,4800,0
11313,8.9,4800,0
11314,6.9,4800,0
11315,29,4800,0
11316,28,4800,0
11317,26.9,4800,0
11318,25.9,4800,0
11319,24.9,4800,0
11320,23.9,4800,0
11321,22.9,4800,0
11322,21.9,4800,0
11323,20.9,4800,0
11324,19.9,4800,0
11325,17.9,4800,0
11326,16.9,4800,0
11327,15.9,4800,0
11328,14.9,4800,0
11329,12.9,4800,0
11330,10.9,4800,0
11331,8.9,4800,0
11332,6.9,4800,0
11333,29,4800,0
11334,28,4800,0
11335,26.9,4800,0
11336,25.9,4800,0
11337,24.9,4800,0
11338,23.9,4800,0
11339,22.9,4800,0
11340,21.9,4800,0
11341,20.9,4800,0
11342,19.9,4800,0
11343,17.9,4800,0
11344,16.9,4800,0
11345,15.9,4800,0
11346,14.9,4800,0
11347,12.9,4800,0
11348,10.9,4800,0
11349,8.9,4800,0
11350,6.9,4800,0
11351,29,4800,0
11352,28,4800,0
11353,26.9,4800,0
11354,25.9,4800,0
11355,24.9,4800,0
11356,23.9,4800,0
11357,22.9,4800,0
11358,21.9,4800,0
11359,20.9,4800,0
11360,19.9,4800,0
11361,17.9,4800,0
11362,16.9,4800,0
11363,15.9,4800,0
11364,14.9,4800,0
11365,12.9,4800,0
11366,10.9,4800,0
11367,8.9,4800,0
11368,6.9,4800,0
11369,29,4800,0
11370,28,4800,0
11371,26.9,4800,0
11372,25.9,4800,0
11373,24.9,4800,0
11374,23.9,4800,0
11375,22.9,4800,0
11376,21.9,4800,0
11377,20.9,4800,0
11378,19.9,4800,0
11379,17.9,4800,0
11380,16.9,4800,0
11381,15.9,4800,0
11382,14.9,4800,0
11383,12.9,4800,0
11384,10.9,4800,0
11385,8.9,4800,0
11386,6.9,4800,0
11387,29,4800,0
11388,28,4800,0
11389,26.9,4800,0
11390,25.9,4800,0
11391,24.9,4800,0
11392,23.9,4800,0
11393,22.9,4800,0
11394,21.9,4800,0
11395,20.9,4800,0
11396,19.9,4800,0
11397,17.9,4800,0
11398,16.9,4800,0
11399,15.9,4800,0
11400,14.9,4800,0
11401,12.9,4800,0
11402,10.9,4800,0
11403,8.9,4800,0
11404,6.9,4800,0
11405,20,3000,0
11406,19,3000,0
11407,17.9,3000,0
11408,16.9,3000,0
11409,15.9,3000,0
11410,14.9,2800,0
11411,13.9,2600,0
11412,12.9,2400,0
11413,11.9,2150,0
11414,10.9,1900,0
11415,8.9,1700,0
11416,6.9,1500,0
11417,4.9,1300,0
11418,2.9,1200,0
11419,0.9,1100,0
11420,-1.1,1000,0
11421,20,3000,0
11422,19,3000,0
11423,17.9,3000,0
11424,16.9,3000,0
11425,15.9,3000,0
11426,14.9,2800,0
11427,13.9,2600,0
11428,12.9,2400,0
11429,11.9,2150,0
11430,10.9,1900,0
11431,8.9,1700,0
11432,6.9,1500,0
11433,4.9,1300,0
11434,2.9,1200,0
11435,0.9,1100,0
11436,-1.1,1000,0
11437,20,3000,0
11438,19,3000,0
11439,17.9,3000,0
11440,16.9,3000,0
11441,15.9,3000,0
11442,14.9,2800,0
11443,13.9,2600,0
11444,12.9,2400,0
11445,11.9,2150,0
11446,10.9,1900,0
11447,8.9,1700,0
11448,6.9,1500,0
11449,4.9,1300,0
11450,2.9,1200,0
11451,0.9,1100,0
11452,-1.1,1000,0
11453,20,3000,0
11454,19,3000,0
11455,17.9,3000,0
11456,16.9,3000,0
11457,15.9,3000,0
11458,14.9,2800,0
11459,13.9,2600,0
11460,12.9,2400,0
11461,11.9,2150,0
11462,10.9,1900,0
11463,8.9,1700,0
11464,6.9,1500,0
11465,4.9,1300,0
11466,2.9,1200,0
11467,0.9,1100,0
11468,-1.1,1000,0
11469,20,3000,0
11470,19,3000,0
11471,17.9,3000,0
11472,16.9,3000,0
11473,15.9,3000,0
11474,14.9,2800,0
11475,13.9,2600,0
11476,12.9,2400,0
11477,11.9,2150,0
11478,10.9,1900,0
11479,8.9,1700,0
11480,6.9,1500,0
11481,4.9,1300,0
11482,2.9,1200,0
11483,0.9,1100,0
11484,-1.1,1000,0
11485,20,3000,0
11486,19,3000,0
11487,17.9,3000,0
11488,16.9,3000,0
11489,15.9,3000,0
11490,14.9,2800,0
11491,13.9,2600,0
11492,12.9,2400,0
11493,11.9,2150,0
11494,10.9,1900,0
11495,8.9,1700,0
11496,6.9,1500,0
11497,4.9,1300,0
11498,2.9,1200,0
11499,0.9,1100,0
11500,-1.1,1000,0
11501,17.9,1000,0
11502,16.9,1000,0
11503,15.9,1000,0
11504,14.9,1000,0
11505,13.9,900,0
11506,12.9,900,0
11507,11.9,800,0
11508,10.9,800,0
11509,8.9,800,0
11510,6.9,800,0
11511,4.9,800,0
11512,2.9,800,0
11513,0.9,800,0
11514,-1.1,800,0
11515,17.9,1000,0
11516,16.9,1000,0
11517,15.9,1000,0
11518,14.9,1000,0
11519,13.9,900,0
11520,12.9,900,0
11521,11.9,800,0
11522,10.9,800,0
11523,8.9,800,0
11524,6.9,800,0
11525,4.9,800,0
11526,2.9,800,0
11527,0.9,800,0
11528,-1.1,800,0
11529,17.9,1000,0
11530,16.9,1000,0
11531,15.9,1000,0
11532,14.9,1000,0
11533,13.9,900,0
11534,12.9,900,0
11535,11.9,800,0
11536,10.9,800,0
11537,8.9,800,0
11538,6.9,800,0
11539,4.9,800,0
11540,2.9,800,0
11541,0.9,800,0
11542,-1.1,800,0
11543,17.9,1000,0
11544,16.9,1000,0
11545,15.9,1000,0
11546,14.9,1000,0
11547,13.9,900,0
11548,12.9,900,0
11549,11.9,800,0
11550,10.9,800,0
11551,8.9,800,0
11552,6.9,800,0
11553,4.9,800,0
11554,2.9,800,0
11555,0.9,800,0
11556,-1.1,800,0
11557,17.9,1000,0
11558,16.9,1000,0
11559,15.9,1000,0
11560,14.9,1000,0
11561,13.9,900,0
11562,12.9,900,0
11563,11.9,800,0
11564,10.9,800,0
11565,8.9,800,0
11566,6.9,800,0
11567,4.9,800,0
11568,2.9,800,0
11569,0.9,800,0
11570,-1.1,800,0
11571,17.9,1000,0
11572,16.9,1000,0
11573,15.9,1000,0
11574,14.9,1000,0
11575,13.9,900,0
11576,12.9,900,0
11577,11.9,800,0
11578,10.9,800,0
11579,8.9,800,0
11580,6.9,800,0
11581,4.9,800,0
11582,2.9,800,0
11583,0.9,800,0
11584,-1.1,800,0
11585,28,4700,0
11586,26.9,4700,0
11587,25.9,4700,0
11588,24.9,4700,0
11589,23.9,4700,0
11590,22.9,4700,0
11591,21.9,4700,0
11592,20.9,4700,0
11593,19.9,4700,0
11594,17.9,4700,0
11595,16.9,4700,0
11596,15.9,4700,0
